algorithm;dataset;k;qids;weighted;iterations;eliteFraction;crossoverFraction;mutationProbability;trianglePattern;dualPopulation;timeLimit;stepLimit;limitByOptimalLoss;batchNumber;time;externalUtility;internalUtility
BEST_EFFORT_GENETIC_1POP_100;SS13ACS;5;0;false;2147483647;0.2;0.4;0.05;false;false;20000;2147483647;false;4;140252;0.959464055;0
BEST_EFFORT_GENETIC_1POP_100;SS13ACS;5;0;false;2147483647;0.2;0.4;0.05;false;false;30000;2147483647;false;4;150215;0.994041404;0
BEST_EFFORT_GENETIC_1POP_100;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.05;false;false;5000;2147483647;false;5;176543;0.737706451;0
BEST_EFFORT_GENETIC_1POP_100;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.05;false;false;10000;2147483647;false;5;391960;0.726958746;0
BEST_EFFORT_GENETIC_1POP_100;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.05;false;false;20000;2147483647;false;5;901950;0.841517038;0
BEST_EFFORT_GENETIC_1POP_100;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.05;false;false;30000;2147483647;false;5;1291925;0.850067375;0
BEST_EFFORT_GENETIC_1POP_100;MACH2019;5;0;false;2147483647;0.2;0.4;0.05;false;false;5000;2147483647;false;5;85551;0.902713797;0
BEST_EFFORT_GENETIC_1POP_100;MACH2019;5;0;false;2147483647;0.2;0.4;0.05;false;false;10000;2147483647;false;5;180548;0.953111962;0
BEST_EFFORT_GENETIC_1POP_100;MACH2019;5;0;false;2147483647;0.2;0.4;0.05;false;false;20000;2147483647;false;5;320553;0.96605608;0
BEST_EFFORT_GENETIC_1POP_100;MACH2019;5;0;false;2147483647;0.2;0.4;0.05;false;false;30000;2147483647;false;5;750860;0.965911975;0
BEST_EFFORT_GENETIC_1POP_100;SS13ACS;5;0;false;2147483647;0.2;0.4;0.05;false;false;5000;2147483647;false;5;20134;0.865701668;0
BEST_EFFORT_GENETIC_1POP_100;SS13ACS;5;0;false;2147483647;0.2;0.4;0.05;false;false;10000;2147483647;false;5;50191;0.903756851;0
BEST_EFFORT_GENETIC_1POP_100;SS13ACS;5;0;false;2147483647;0.2;0.4;0.05;false;false;20000;2147483647;false;5;180257;0.986809295;0
BEST_EFFORT_GENETIC_1POP_100;SS13ACS;5;0;false;2147483647;0.2;0.4;0.05;false;false;30000;2147483647;false;5;180183;0.982364417;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.05;false;true;5000;2147483647;false;1;171471;0.678458087;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.05;false;true;10000;2147483647;false;1;311515;0.718743723;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.05;false;true;20000;2147483647;false;1;821887;0.803427451;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.05;false;true;30000;2147483647;false;1;1021660;0.859376865;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;MACH2019;5;0;false;2147483647;0.2;0.4;0.05;false;true;5000;2147483647;false;1;75398;0.883948054;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;MACH2019;5;0;false;2147483647;0.2;0.4;0.05;false;true;10000;2147483647;false;1;90276;0.898556339;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;MACH2019;5;0;false;2147483647;0.2;0.4;0.05;false;true;20000;2147483647;false;1;380633;0.94531964;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;MACH2019;5;0;false;2147483647;0.2;0.4;0.05;false;true;30000;2147483647;false;1;660685;0.963635276;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;SS13ACS;5;0;false;2147483647;0.2;0.4;0.05;false;true;5000;2147483647;false;1;10114;0.781709424;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;SS13ACS;5;0;false;2147483647;0.2;0.4;0.05;false;true;10000;2147483647;false;1;80248;0.873232228;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;SS13ACS;5;0;false;2147483647;0.2;0.4;0.05;false;true;20000;2147483647;false;1;180287;0.932629248;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;SS13ACS;5;0;false;2147483647;0.2;0.4;0.05;false;true;30000;2147483647;false;1;300359;0.965433791;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.05;false;true;5000;2147483647;false;2;171612;0.666711651;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.05;false;true;10000;2147483647;false;2;361786;0.694025914;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.05;false;true;20000;2147483647;false;2;902060;0.755904477;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.05;false;true;30000;2147483647;false;2;1352016;0.804708115;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;MACH2019;5;0;false;2147483647;0.2;0.4;0.05;false;true;5000;2147483647;false;2;50306;0.866498132;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;MACH2019;5;0;false;2147483647;0.2;0.4;0.05;false;true;10000;2147483647;false;2;130517;0.916137269;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;MACH2019;5;0;false;2147483647;0.2;0.4;0.05;false;true;20000;2147483647;false;2;400682;0.937560522;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;MACH2019;5;0;false;2147483647;0.2;0.4;0.05;false;true;30000;2147483647;false;2;690978;0.960566202;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;SS13ACS;5;0;false;2147483647;0.2;0.4;0.05;false;true;5000;2147483647;false;2;20089;0.756668953;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;SS13ACS;5;0;false;2147483647;0.2;0.4;0.05;false;true;10000;2147483647;false;2;50162;0.857365102;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;SS13ACS;5;0;false;2147483647;0.2;0.4;0.05;false;true;20000;2147483647;false;2;140218;0.937470283;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;SS13ACS;5;0;false;2147483647;0.2;0.4;0.05;false;true;30000;2147483647;false;2;210277;0.98076161;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.05;false;true;5000;2147483647;false;3;161350;0.705259604;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.05;false;true;10000;2147483647;false;3;381731;0.711015218;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.05;false;true;20000;2147483647;false;3;781689;0.814082181;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.05;false;true;30000;2147483647;false;3;1171666;0.834298121;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;MACH2019;5;0;false;2147483647;0.2;0.4;0.05;false;true;5000;2147483647;false;3;55294;0.870659433;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;MACH2019;5;0;false;2147483647;0.2;0.4;0.05;false;true;10000;2147483647;false;3;170593;0.892867906;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;MACH2019;5;0;false;2147483647;0.2;0.4;0.05;false;true;20000;2147483647;false;3;240468;0.951175941;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;MACH2019;5;0;false;2147483647;0.2;0.4;0.05;false;true;30000;2147483647;false;3;450623;0.958127046;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;SS13ACS;5;0;false;2147483647;0.2;0.4;0.05;false;true;5000;2147483647;false;3;25163;0.773233948;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;SS13ACS;5;0;false;2147483647;0.2;0.4;0.05;false;true;10000;2147483647;false;3;60211;0.825394888;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;SS13ACS;5;0;false;2147483647;0.2;0.4;0.05;false;true;20000;2147483647;false;3;40140;0.920602385;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;SS13ACS;5;0;false;2147483647;0.2;0.4;0.05;false;true;30000;2147483647;false;3;210477;0.956605031;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.05;false;true;5000;2147483647;false;4;171346;0.673198148;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.05;false;true;10000;2147483647;false;4;301133;0.774148631;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.05;false;true;20000;2147483647;false;4;901978;0.794650382;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;CREDITCARD;5;0;false;2147483647;0.2;0.4;0.05;false;true;30000;2147483647;false;4;1261848;0.82296584;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;MACH2019;5;0;false;2147483647;0.2;0.4;0.05;false;true;5000;2147483647;false;4;45306;0.868481953;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;MACH2019;5;0;false;2147483647;0.2;0.4;0.05;false;true;10000;2147483647;false;4;190532;0.911003292;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;MACH2019;5;0;false;2147483647;0.2;0.4;0.05;false;true;20000;2147483647;false;4;400617;0.944294098;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;MACH2019;5;0;false;2147483647;0.2;0.4;0.05;false;true;30000;2147483647;false;4;810803;0.966947235;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;SS13ACS;5;0;false;2147483647;0.2;0.4;0.05;false;true;5000;2147483647;false;4;15110;0.737480335;0
BEST_EFFORT_GENETIC_WO_TRIANGLE;SS13ACS;5;0;false;2147483647;0.2;0.4;0.05;false;true;10000;2147483647;false;4;30099;0.760259758;0
