;;;;;;;;;;;;;;;;;;;;;;;
algorithm;dataset;k;qids;weighted;iterations;eliteFraction;crossoverFraction;productionFraction;mutationProbability;immigrationFraction;immigrationInterval;subpopulationSize;trianglePattern;dualPopulation;timeLimit;stepLimit;limitByOptimalLoss;batchNumber;time;externalUtility;internalUtility;tuningParameter;tuningValue
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;2;11333;0.8209660559122881;0;mutationProbability;0.05
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.2;0.4;0.8;0.1;0.2;10;100;true;true;300000;2147483647;true;2;21881;0.8209660559122881;0;mutationProbability;0.1
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;2;19635;0.8209660559122881;0;immigrationFraction;0.2
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.4;10;100;true;true;300000;2147483647;true;2;21117;0.8209660559122881;0;immigrationFraction;0.4
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.6;10;100;true;true;300000;2147483647;true;2;19704;0.8209660559122881;0;immigrationFraction;0.6
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.8;10;100;true;true;300000;2147483647;true;2;21856;0.8209660559122881;0;immigrationFraction;0.8
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;5;100;true;true;300000;2147483647;true;2;20384;0.8209660559122881;0;immigrationInterval;5
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;2;20593;0.8209660559122881;0;immigrationInterval;10
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;20;100;true;true;300000;2147483647;true;2;16006;0.8209660559122881;0;immigrationInterval;20
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;50;true;true;300000;2147483647;true;2;11156;0.8209660559122881;0;subpopulationSize;50
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;2;13073;0.8209660559122881;0;subpopulationSize;100
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;200;true;true;300000;2147483647;true;2;31047;0.8209660559122881;0;subpopulationSize;200
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;3;377;0.7296212378705822;0;eliteFraction;0.2
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.4;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;3;352;0.7296212378705822;0;eliteFraction;0.4
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.6;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;3;433;0.7296212378705822;0;eliteFraction;0.6
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.8;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;3;431;0.7296212378705822;0;eliteFraction;0.8
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.2;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;3;338;0.7296212378705822;0;crossOverFraction;0.2
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;3;440;0.7296212378705822;0;crossOverFraction;0.4
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.6;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;3;409;0.7296212378705822;0;crossOverFraction;0.6
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.8;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;3;401;0.7296212378705822;0;crossOverFraction;0.8
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.4;0.2;0.05;0.2;10;100;true;true;300000;2147483647;true;3;193;0.7296212378705822;0;productionFraction;0.2
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.4;0.4;0.05;0.2;10;100;true;true;300000;2147483647;true;3;331;0.7296212378705822;0;productionFraction;0.4
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.4;0.6;0.05;0.2;10;100;true;true;300000;2147483647;true;3;345;0.7296212378705822;0;productionFraction;0.6
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;3;318;0.7296212378705822;0;productionFraction;0.8
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.4;0.8;0.025;0.2;10;100;true;true;300000;2147483647;true;3;405;0.7296212378705822;0;mutationProbability;0.025
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;3;366;0.7296212378705822;0;mutationProbability;0.05
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.4;0.8;0.1;0.2;10;100;true;true;300000;2147483647;true;3;430;0.7296212378705822;0;mutationProbability;0.1
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;3;397;0.7296212378705822;0;immigrationFraction;0.2
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.4;10;100;true;true;300000;2147483647;true;3;401;0.7296212378705822;0;immigrationFraction;0.4
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.6;10;100;true;true;300000;2147483647;true;3;404;0.7296212378705822;0;immigrationFraction;0.6
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.8;10;100;true;true;300000;2147483647;true;3;405;0.7296212378705822;0;immigrationFraction;0.8
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;5;100;true;true;300000;2147483647;true;3;456;0.7296212378705822;0;immigrationInterval;5
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;3;426;0.7296212378705822;0;immigrationInterval;10
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;20;100;true;true;300000;2147483647;true;3;426;0.7296212378705822;0;immigrationInterval;20
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;50;true;true;300000;2147483647;true;3;367;0.7296212378705822;0;subpopulationSize;50
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;3;502;0.7296212378705822;0;subpopulationSize;100
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;200;true;true;300000;2147483647;true;3;554;0.7296212378705822;0;subpopulationSize;200
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;3;5936;0.9000490313023302;0;eliteFraction;0.2
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.4;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;3;6651;0.9000490313023302;0;eliteFraction;0.4
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.6;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;3;5732;0.9000490313023302;0;eliteFraction;0.6
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.8;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;3;5572;0.9000490313023302;0;eliteFraction;0.8
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.2;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;3;5714;0.9000490313023302;0;crossOverFraction;0.2
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;3;6281;0.9000490313023302;0;crossOverFraction;0.4
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.6;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;3;7175;0.9000490313023302;0;crossOverFraction;0.6
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.8;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;3;5234;0.9000490313023302;0;crossOverFraction;0.8
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.4;0.2;0.05;0.2;10;100;true;true;300000;2147483647;true;3;4395;0.9000490313023302;0;productionFraction;0.2
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.4;0.4;0.05;0.2;10;100;true;true;300000;2147483647;true;3;3358;0.9000490313023302;0;productionFraction;0.4
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.4;0.6;0.05;0.2;10;100;true;true;300000;2147483647;true;3;5811;0.9000490313023302;0;productionFraction;0.6
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;3;7023;0.9000490313023302;0;productionFraction;0.8
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.4;0.8;0.025;0.2;10;100;true;true;300000;2147483647;true;3;6470;0.9000490313023302;0;mutationProbability;0.025
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;3;7377;0.9000490313023302;0;mutationProbability;0.05
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.4;0.8;0.1;0.2;10;100;true;true;300000;2147483647;true;3;5646;0.9000490313023302;0;mutationProbability;0.1
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;3;6178;0.9000490313023302;0;immigrationFraction;0.2
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.4;10;100;true;true;300000;2147483647;true;3;6378;0.9000490313023302;0;immigrationFraction;0.4
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.6;10;100;true;true;300000;2147483647;true;3;7854;0.9000490313023302;0;immigrationFraction;0.6
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.8;10;100;true;true;300000;2147483647;true;3;6321;0.9000490313023302;0;immigrationFraction;0.8
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;5;100;true;true;300000;2147483647;true;3;5820;0.9000490313023302;0;immigrationInterval;5
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;3;7880;0.9000490313023302;0;immigrationInterval;10
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;20;100;true;true;300000;2147483647;true;3;6908;0.9000490313023302;0;immigrationInterval;20
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;50;true;true;300000;2147483647;true;3;4863;0.9000490313023302;0;subpopulationSize;50
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;3;7424;0.9000490313023302;0;subpopulationSize;100
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;200;true;true;300000;2147483647;true;3;9157;0.9000490313023302;0;subpopulationSize;200
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;3;20465;0.8209660559122881;0;eliteFraction;0.2
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.4;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;3;15126;0.8209660559122881;0;eliteFraction;0.4
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.6;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;3;17855;0.8209660559122881;0;eliteFraction;0.6
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.8;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;3;17308;0.8209660559122881;0;eliteFraction;0.8
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.2;0.2;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;3;17596;0.8209660559122881;0;crossOverFraction;0.2
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;3;16727;0.8209660559122881;0;crossOverFraction;0.4
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.2;0.6;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;3;19789;0.8209660559122881;0;crossOverFraction;0.6
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.2;0.8;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;3;18607;0.8209660559122881;0;crossOverFraction;0.8
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.2;0.4;0.2;0.05;0.2;10;100;true;true;300000;2147483647;true;3;13223;0.8209660559122881;0;productionFraction;0.2
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.2;0.4;0.4;0.05;0.2;10;100;true;true;300000;2147483647;true;3;13443;0.8209660559122881;0;productionFraction;0.4
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.2;0.4;0.6;0.05;0.2;10;100;true;true;300000;2147483647;true;3;19454;0.8209660559122881;0;productionFraction;0.6
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;3;20153;0.8209660559122881;0;productionFraction;0.8
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.2;0.4;0.8;0.025;0.2;10;100;true;true;300000;2147483647;true;3;13378;0.8209660559122881;0;mutationProbability;0.025
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;3;18656;0.8209660559122881;0;mutationProbability;0.05
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.2;0.4;0.8;0.1;0.2;10;100;true;true;300000;2147483647;true;3;16991;0.8209660559122881;0;mutationProbability;0.1
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;3;17412;0.8209660559122881;0;immigrationFraction;0.2
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.4;10;100;true;true;300000;2147483647;true;3;19374;0.8209660559122881;0;immigrationFraction;0.4
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.6;10;100;true;true;300000;2147483647;true;3;19218;0.8209660559122881;0;immigrationFraction;0.6
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.8;10;100;true;true;300000;2147483647;true;3;16982;0.8209660559122881;0;immigrationFraction;0.8
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;5;100;true;true;300000;2147483647;true;3;15766;0.8209660559122881;0;immigrationInterval;5
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;3;20416;0.8209660559122881;0;immigrationInterval;10
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;20;100;true;true;300000;2147483647;true;3;21671;0.8209660559122881;0;immigrationInterval;20
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;50;true;true;300000;2147483647;true;3;11687;0.8209660559122881;0;subpopulationSize;50
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;3;19426;0.8209660559122881;0;subpopulationSize;100
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;200;true;true;300000;2147483647;true;3;22590;0.8209660559122881;0;subpopulationSize;200
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;4;458;0.7296212378705822;0;eliteFraction;0.2
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.4;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;4;489;0.7296212378705822;0;eliteFraction;0.4
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.6;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;4;385;0.7296212378705822;0;eliteFraction;0.6
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.8;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;4;300;0.7296212378705822;0;eliteFraction;0.8
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.2;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;4;454;0.7296212378705822;0;crossOverFraction;0.2
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;4;417;0.7296212378705822;0;crossOverFraction;0.4
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.6;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;4;322;0.7296212378705822;0;crossOverFraction;0.6
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.8;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;4;381;0.7296212378705822;0;crossOverFraction;0.8
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.4;0.2;0.05;0.2;10;100;true;true;300000;2147483647;true;4;276;0.7296212378705822;0;productionFraction;0.2
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.4;0.4;0.05;0.2;10;100;true;true;300000;2147483647;true;4;318;0.7296212378705822;0;productionFraction;0.4
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.4;0.6;0.05;0.2;10;100;true;true;300000;2147483647;true;4;444;0.7296212378705822;0;productionFraction;0.6
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;4;356;0.7296212378705822;0;productionFraction;0.8
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.4;0.8;0.025;0.2;10;100;true;true;300000;2147483647;true;4;521;0.7296212378705822;0;mutationProbability;0.025
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;4;527;0.7296212378705822;0;mutationProbability;0.05
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.4;0.8;0.1;0.2;10;100;true;true;300000;2147483647;true;4;361;0.7296212378705822;0;mutationProbability;0.1
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;4;385;0.7296212378705822;0;immigrationFraction;0.2
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.4;10;100;true;true;300000;2147483647;true;4;482;0.7296212378705822;0;immigrationFraction;0.4
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.6;10;100;true;true;300000;2147483647;true;4;382;0.7296212378705822;0;immigrationFraction;0.6
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.8;10;100;true;true;300000;2147483647;true;4;41;0.7296212378705822;0;immigrationFraction;0.8
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;5;100;true;true;300000;2147483647;true;4;399;0.7296212378705822;0;immigrationInterval;5
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;4;521;0.7296212378705822;0;immigrationInterval;10
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;20;100;true;true;300000;2147483647;true;4;86;0.7296212378705822;0;immigrationInterval;20
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;50;true;true;300000;2147483647;true;4;185;0.7296212378705822;0;subpopulationSize;50
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;4;322;0.7296212378705822;0;subpopulationSize;100
BEST_EFFORT_GENETIC;ADULT;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;200;true;true;300000;2147483647;true;4;573;0.7296212378705822;0;subpopulationSize;200
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;4;6687;0.9000490313023302;0;eliteFraction;0.2
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.4;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;4;4514;0.9000490313023302;0;eliteFraction;0.4
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.6;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;4;5967;0.9000490313023302;0;eliteFraction;0.6
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.8;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;4;4024;0.9000490313023302;0;eliteFraction;0.8
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.2;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;4;7076;0.9000490313023302;0;crossOverFraction;0.2
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;4;8064;0.9000490313023302;0;crossOverFraction;0.4
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.6;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;4;6631;0.9000490313023302;0;crossOverFraction;0.6
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.8;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;4;5157;0.9000490313023302;0;crossOverFraction;0.8
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.4;0.2;0.05;0.2;10;100;true;true;300000;2147483647;true;4;4724;0.9000490313023302;0;productionFraction;0.2
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.4;0.4;0.05;0.2;10;100;true;true;300000;2147483647;true;4;4953;0.9000490313023302;0;productionFraction;0.4
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.4;0.6;0.05;0.2;10;100;true;true;300000;2147483647;true;4;5935;0.9000490313023302;0;productionFraction;0.6
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;4;7369;0.9000490313023302;0;productionFraction;0.8
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.4;0.8;0.025;0.2;10;100;true;true;300000;2147483647;true;4;5640;0.9000490313023302;0;mutationProbability;0.025
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;4;6634;0.9000490313023302;0;mutationProbability;0.05
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.4;0.8;0.1;0.2;10;100;true;true;300000;2147483647;true;4;6280;0.9000490313023302;0;mutationProbability;0.1
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;4;5400;0.9000490313023302;0;immigrationFraction;0.2
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.4;10;100;true;true;300000;2147483647;true;4;6682;0.9000490313023302;0;immigrationFraction;0.4
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.6;10;100;true;true;300000;2147483647;true;4;6370;0.9000490313023302;0;immigrationFraction;0.6
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.8;10;100;true;true;300000;2147483647;true;4;7260;0.9000490313023302;0;immigrationFraction;0.8
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;5;100;true;true;300000;2147483647;true;4;7894;0.9000490313023302;0;immigrationInterval;5
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;4;6496;0.9000490313023302;0;immigrationInterval;10
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;20;100;true;true;300000;2147483647;true;4;4762;0.9000490313023302;0;immigrationInterval;20
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;50;true;true;300000;2147483647;true;4;4884;0.9000490313023302;0;subpopulationSize;50
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;4;8051;0.9000490313023302;0;subpopulationSize;100
BEST_EFFORT_GENETIC;ATUS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;200;true;true;300000;2147483647;true;4;8140;0.9000490313023302;0;subpopulationSize;200
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;4;19054;0.8209660559122881;0;eliteFraction;0.2
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.4;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;4;17107;0.8209660559122881;0;eliteFraction;0.4
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.6;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;4;16539;0.8209660559122881;0;eliteFraction;0.6
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.8;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;4;16197;0.8209660559122881;0;eliteFraction;0.8
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.2;0.2;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;4;18747;0.8209660559122881;0;crossOverFraction;0.2
BEST_EFFORT_GENETIC;IHIS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;300000;2147483647;true;4;15280;0.8209660559122881;0;crossOverFraction;0.4
